Date,Ticker,Close,Volume,High,Low,DailyReturn,LogReturn,CumReturn,^VIX
2018-05-22,AAPL,44.13846206665039,60962800,44.5440947186547,44.0488444625845,-0.0025048947432987356,-0.0025080372409837476,0.09513381149982902,13.220000267028809
2018-05-23,AAPL,44.42144775390625,80233600,44.45446418814226,43.80828129121295,0.006411317341065148,0.006390852271503034,0.10215506189628454,12.579999923706055
2018-05-24,AAPL,44.37194061279297,92936000,44.534665823241845,43.914427996002615,-0.001114487339258896,-0.0011151088420878485,0.10092672403390113,12.529999732971191
2018-05-25,AAPL,44.47334289550781,69844000,44.72568208078346,44.25401655460162,0.0022852794201568827,0.0022826721406287325,0.10344264921943647,13.220000267028809
2018-05-29,AAPL,44.31297302246094,90056400,44.5134323027032,44.07006557380346,-0.003605977482369016,-0.003612494691159852,0.09946365987326566,17.020000457763672
2018-05-30,AAPL,44.21864318847656,74762000,44.3365595703125,44.04884331075102,-0.0021287182409666094,-0.0021309871821708556,0.09712321152521364,14.9399995803833
2018-05-31,AAPL,44.070064544677734,109931200,44.39079722646225,43.8979076459214,-0.0033600905203158282,-0.003365748301795255,0.09343677822254937,15.430000305175781
2018-06-01,AAPL,44.864830017089844,93770000,44.8695440818223,44.27760509085612,0.018034134522457723,0.01787344853126693,0.1131559641728177,13.460000038146973
2018-06-04,AAPL,45.239803314208984,105064800,45.61477657652399,45.12660458565633,0.00835784504201409,0.008323111651808875,0.12245954922896796,12.739999771118164
2018-06-05,AAPL,45.58882522583008,86264000,45.7374009997512,45.364784848273516,0.00771492990800593,0.007685322020611049,0.13111924597584146,12.399999618530273
2018-06-06,AAPL,45.74683380126953,83734400,45.77041851462867,45.2610189336562,0.0034659497071209966,0.0034599571460531076,0.13503964839515037,11.640000343322754
2018-06-07,AAPL,45.62420654296875,85388800,45.798720479292754,45.36007140934705,-0.002680562743063053,-0.0026841618846281242,0.13199710340176285,12.130000114440918
2018-06-08,AAPL,45.209136962890625,106627200,45.279887506824466,44.7539814876387,-0.009097573668206405,-0.009139209306098583,0.121698676361369,12.180000305175781
2018-06-11,AAPL,45.098304748535156,73234000,45.2728223137285,44.857757886607324,-0.0024515445726478458,-0.0024545545284104797,0.11894878205918902,12.350000381469727
2018-06-12,AAPL,45.345924377441406,67644400,45.42374962276294,45.07943219787274,0.005490663790733485,0.005475645046471433,0.12509255362052674,12.34000015258789
2018-06-13,AAPL,44.97330856323242,86553600,45.48742587356639,44.91199333844062,-0.008217184219412532,-0.008251131372237333,0.11584746084353759,12.9399995803833
2018-06-14,AAPL,44.996891021728516,86440400,45.17848325327996,44.86010759003595,0.0005243656570861344,0.0005242282254558214,0.11643257293055065,12.119999885559082
2018-06-15,AAPL,44.53466033935547,246876800,44.84596132945059,44.39787689811876,-0.010272502652457494,-0.010325628947670808,0.10496401636383168,11.979999542236328
2018-06-18,AAPL,44.511077880859375,73939600,44.62427660179374,44.147893403349705,-0.000529530444745574,-0.0005296706955050804,0.10437890427681862,12.3100004196167
2018-06-19,AAPL,43.791786193847656,134314000,43.94271901773257,43.26351951098928,-0.016159835287229196,-0.016291829358741773,0.08653232308901448,13.350000381469727
2018-06-20,AAPL,43.982818603515625,82514800,44.147900849078894,43.80122633413449,0.0043622885995640015,0.004352801399248332,0.09127209065508346,12.789999961853027
2018-06-21,AAPL,43.737545013427734,102847600,44.4191015421544,43.614910971313066,-0.005576577351690815,-0.005592184509229318,0.08518652742980404,14.640000343322754
2018-06-22,AAPL,43.61019515991211,108801600,43.90026845785163,43.558311662911876,-0.002911682708220731,-0.0029159299026426276,0.08202680858269251,13.770000457763672
2018-06-25,AAPL,42.961647033691406,126652400,43.610187026720794,42.62204733430526,-0.014871479566706203,-0.014983168724256915,0.06593546900822678,17.329999923706055
2018-06-26,AAPL,43.49462890625,98276800,43.989879081387414,43.04890518803509,0.012405992538894406,0.012329668812853205,0.07915945648368572,15.920000076293945
2018-06-27,AAPL,43.43096160888672,101141200,44.166758662861064,43.400302198797014,-0.0014637967713326816,-0.0014648691684686305,0.07757978635553187,17.90999984741211
2018-06-28,AAPL,43.74697494506836,69460800,43.91441778022943,43.34605999142176,0.007276222410810718,0.007249878417176522,0.08542049654644868,16.850000381469727
2018-06-29,AAPL,43.65499496459961,90950800,44.14552745426334,43.136163700048925,-0.00210254493217521,-0.0021047583829017437,0.08313835118215573,16.09000015258789
2018-07-02,AAPL,44.1431770324707,70925200,44.17147941242454,43.25644709523927,0.011182731054418138,0.011120666589015787,0.09525079605815168,15.600000381469727
2018-07-03,AAPL,43.37435531616211,55819200,44.32476093119673,43.28473772713927,-0.017416546972662705,-0.017569999377845327,0.07617530912175874,16.139999389648438
2018-07-05,AAPL,43.72339630126953,66416800,43.96158971391458,43.45926473721124,0.00804717401707089,0.008014968174218828,0.08483547910713662,14.970000267028809
2018-07-06,AAPL,44.32948684692383,69940800,44.43796790786526,43.67622905491156,0.013861927410170116,0.013766729635364646,0.09987338977049687,13.369999885559082
2018-07-09,AAPL,44.94501495361328,79026400,44.96859607423602,44.64314926086812,0.013885297360083593,0.013789779796281187,0.11514545884590333,12.6899995803833
2018-07-10,AAPL,44.8907585144043,63756400,45.11008121096338,44.850663786356435,-0.0012071736824424972,-0.001207902903515689,0.11379928459588928,12.640000343322754
2018-07-11,AAPL,44.308258056640625,75326000,44.75633884056429,44.24458220679138,-0.012975954896746966,-0.013060878038658802,0.0993466753149439,13.630000114440918
2018-07-12,AAPL,45.051143646240234,72164400,45.14076127002318,44.64551090499141,0.016766300960194824,0.016627298093885648,0.1177786525328639,12.579999923706055
2018-07-13,AAPL,45.12187957763672,50055600,45.24215298223861,45.02046962595416,0.0015701250994188953,0.0015688937417601872,0.11953370485080028,12.180000305175781
2018-07-16,AAPL,45.02283477783203,60172400,45.43318149269543,44.90727542559399,-0.0021950503997572035,-0.00219746305413115,0.11707627194442582,12.829999923706055
2018-07-17,AAPL,45.150177001953125,62138000,45.249226320159714,44.619553341082245,0.0028283919648657285,0.002824399590540239,0.12023580149613555,12.0600004196167
2018-07-18,AAPL,44.90256118774414,65573600,45.23272924852803,44.79171949001588,-0.005484271173472277,-0.005499364999676838,0.11409212458249862,12.100000381469727
2018-07-19,AAPL,45.2515869140625,81147200,45.40959441668274,44.73511264213496,0.007772958091611493,0.007742904290360325,0.12275191597707269,12.869999885559082
2018-07-20,AAPL,45.1478157043457,82704800,45.381287790015705,44.84830714758862,-0.0022932059800215843,-0.002295839403613785,0.12017721456927344,12.859999656677246
2018-07-23,AAPL,45.18791198730469,63957600,45.270454886685215,44.70445414490889,0.0008881112482064246,0.0008877171107531704,0.12117205655351704,12.619999885559082
2018-07-24,AAPL,45.51572036743164,74791600,45.67137084476869,45.29167997651918,0.007254337846348102,0.007228151703375087,0.12930541743564117,12.40999984741211
2018-07-25,AAPL,45.944942474365234,66839600,45.95201716965976,45.381298693402805,0.009430194743017095,0.00938600803221798,0.13995498744640344,12.289999961853027
2018-07-26,AAPL,45.80108642578125,76304000,46.21379379653587,45.65958531639916,-0.003131052969850723,-0.0031359649720398316,0.13638572799746318,12.140000343322754
2018-07-27,AAPL,45.039337158203125,96096000,46.032194609591265,44.83180678717591,-0.016631685556466214,-0.016771544938747992,0.11748571789855333,13.029999732971191
2018-07-30,AAPL,44.7869987487793,84118000,45.327054166940535,44.58890010095334,-0.005602622626027509,-0.0056183761845556126,0.1112248671311924,14.260000228881836
2018-07-31,AAPL,44.87661361694336,157492000,45.31290565554583,44.65257321814302,0.0020009125564928176,0.0019989133972811092,0.11344833092092221,12.829999923706055
2018-08-01,AAPL,47.520301818847656,271742800,47.58161704185553,46.53216196456808,0.05891015361520413,0.05724022224124289,0.17904174313806642,13.149999618530273
2018-08-02,AAPL,48.90935516357422,249616000,49.1428308876764,47.249094143303275,0.029230734897723876,0.02881166388057876,0.21350599976508544,12.1899995803833
2018-08-03,AAPL,49.050865173339844,133789600,49.22773977263983,48.45892254462788,0.002893311704731172,0.0028891341344895213,0.2170170508779672,11.640000343322754
2018-08-06,AAPL,49.30556106567383,101701600,49.348009238803435,48.83389550544632,0.005192485217822673,0.005179050751896783,0.22333639392448923,11.270000457763672
2018-08-07,AAPL,48.84333038330078,102349600,49.40697062018199,48.76078746552856,-0.009374818425803233,-0.009419038623943856,0.21186783735777026,10.930000305175781
2018-08-08,AAPL,48.87633514404297,90102000,49.00840090208241,48.23251277433969,0.0006757270743658061,0.0006754988736214515,0.21268672926602594,10.850000381469727
2018-08-09,AAPL,49.26074981689453,93970400,49.472997869054055,48.86454889473496,0.00786504699500612,0.007834278736789999,0.22222456738192342,11.270000457763672
2018-08-10,AAPL,49.11402893066406,98444800,49.48558670831836,48.91050127150326,-0.0029784541805766285,-0.0029828986024279802,0.21858422750960127,13.15999984741211
2018-08-13,AAPL,49.43113327026367,103563600,49.92338610751572,49.154241726398546,0.006456492096123423,0.0064357382345593865,0.22645200694297762,14.779999732971191
2018-08-14,AAPL,49.639408111572266,82992000,49.83110202995326,49.28678360256795,0.004213434480044187,0.00420458282020059,0.2316195821171505,13.3100004196167
2018-08-15,AAPL,49.75537109375,115230400,49.87370102571761,49.303349886959445,0.002336107270197285,0.002333382813864851,0.23449677757705167,14.640000343322754
2018-08-16,AAPL,50.48428726196289,114001600,50.60024829186361,50.046465040138585,0.01464999963198843,0.014543725078142711,0.2525821549142464,13.449999809265137
2018-08-17,AAPL,51.49244689941406,141708000,51.580009882061766,50.44641087085181,0.019969770638136097,0.019772990227727803,0.2775959332533062,12.640000343322754
2018-08-20,AAPL,50.99072265625,121150800,51.8710937996567,50.90789028088457,-0.009743647338106398,-0.009791427290495414,0.265147489039087,12.489999771118164
2018-08-21,AAPL,50.89133071899414,104639200,51.40015154482209,50.65230557912929,-0.0019492160941884107,-0.001951118288139308,0.26268144319193,12.859999656677246
2018-08-22,AAPL,50.89370346069336,76072400,51.203727298569135,50.60734344206001,4.662369141650302e-05,4.662260456598423e-05,0.2627403140618947,12.25
2018-08-23,AAPL,50.997833251953125,75532800,51.36702204650788,50.78720612628316,0.002046025032157228,0.0020439347736030747,0.2653239123535793,12.40999984741211
2018-08-24,AAPL,51.15639114379883,73905600,51.33151711174363,50.90789759315165,0.003109110362833567,0.0031042870740482197,0.269257944041819,11.989999771118164
2018-08-27,AAPL,51.57765197753906,82100400,51.766980593315445,51.19662944732842,0.008234764500022695,0.00820104382158691,0.2797099843007864,12.15999984741211
2018-08-28,AAPL,51.994171142578125,91107200,52.192964560685056,51.80957673845841,0.008075574382882866,0.00804314142491638,0.2900443774675252,12.5
2018-08-29,AAPL,52.77040481567383,109019200,52.89110363309091,51.92553114946539,0.014929244106365758,0.01481889982384521,0.30930376488678246,12.25
2018-08-30,AAPL,53.25555419921875,195175200,54.01996433770837,52.63313777322836,0.009193588437298228,0.009151584650532025,0.3213409648405565,13.529999732971191
2018-08-31,AAPL,53.870872497558594,173360400,54.16432834424551,53.485115860345516,0.011554068070309675,0.01148782955379088,0.336607828292413,12.859999656677246
2018-09-04,AAPL,54.04364776611328,109560400,54.23770698067207,53.634227204341904,0.003207211254328879,0.0032020791226065643,0.3408946119619365,13.15999984741211
2018-09-05,AAPL,53.691017150878906,133332000,54.353665430113836,53.272131830936814,-0.006524922535955935,-0.006546302897220169,0.33214537849000414,13.90999984741211
2018-09-06,AAPL,52.798824310302734,137160000,53.80462886960279,52.372835774723434,-0.016617171510627027,-0.01675678552610791,0.3100088902585465,14.649999618530273
2018-09-07,AAPL,52.372825622558594,150479200,53.33602933601762,52.233197177478694,-0.008068336621295136,-0.008101061793212204,0.2994392975550513,14.880000114440918
2018-09-10,AAPL,51.66994857788086,158066000,52.502992310884245,51.22976108607632,-0.013420643937435028,-0.013511514724784046,0.2819999854242543,14.15999984741211
2018-09-11,AAPL,52.97631072998047,142996000,53.082806943997085,51.25105834056841,0.025282822763613932,0.024968499177595204,0.31441256383869143,13.220000267028809
2018-09-12,AAPL,52.31840896606445,197114800,53.248480695530745,52.02731467157208,-0.012418791623096115,-0.01249654925703991,0.29808914810159926,13.140000343322754
2018-09-13,AAPL,53.5821533203125,166825600,54.041273971237196,52.673380433963544,0.024154869752781583,0.02386775517465207,0.3294443224014927,12.369999885559082
2018-09-14,AAPL,52.97393798828125,127997200,53.683917511891266,52.661548875687,-0.011351080431489136,-0.011415995651063895,0.31435369296872673,12.069999694824219
2018-09-17,AAPL,51.56344223022461,148780400,52.76330562803429,51.4190795969982,-0.026626220583575777,-0.02698711905631456,0.27935742161490396,13.680000305175781
2018-09-18,AAPL,51.648651123046875,126286800,52.50299339478895,51.3835896141256,0.0016525059060605862,0.0016511420205216766,0.28147156731008494,12.789999961853027
2018-09-19,AAPL,51.67942428588867,108495200,51.97524917851045,50.95288022740431,0.0005958173577174097,0.0005956399290287612,0.2822350903133095,11.75
2018-09-20,AAPL,52.072269439697266,106435200,52.60475413219068,51.864007604400776,0.007601577595667264,0.007572831191467189,0.29198209984821366,11.800000190734863
2018-09-21,AAPL,51.51136779785156,384986800,52.38700824830245,51.42380122500735,-0.010771599699438084,-0.010830033374424928,0.2780653858498092,11.680000305175781
